Brand;Model;Url
Samsung;Samsung Galaxy Tab S2 8.0 (2015);/catalog/samsung_galaxy_tab_s2_8_0_2015/
Samsung;Samsung Galaxy Tab S2 8.0 (2016);/catalog/samsung_galaxy_tab_s2_8_0_2016/
Samsung;Samsung Galaxy Tab S2 9.7 (2015);/catalog/samsung_galaxy_tab_s2_9_7_2015/
Samsung;Samsung Galaxy Tab S2 9.7 (2016);/catalog/samsung_galaxy_tab_s2_9_7_2016/
Samsung;Samsung Galaxy Tab S3;/catalog/samsung_galaxy_tab_s3/
Samsung;Samsung Galaxy Tab S4;/catalog/samsung_galaxy_tab_s4/
Samsung;Samsung Galaxy Tab S5e;/catalog/samsung_galaxy_tab_s5e/
Samsung;Samsung Galaxy Tab S6;/catalog/samsung_galaxy_tab_s6/
Samsung;Samsung Galaxy Tab S6 5G;/catalog/samsung_galaxy_tab_s6_5g/
Samsung;Samsung Galaxy Tab S7;/catalog/samsung_galaxy_tab_s7/
Samsung;Samsung Galaxy Tab S7+;/catalog/samsung_galaxy_tab_s7_1/
Samsung;Samsung Galaxy TabPro S;/catalog/samsung_galaxy_tabpro_s/
Samsung;Samsung Galaxy View;/catalog/samsung_galaxy_view/
Samsung;Samsung Galaxy View2;/catalog/samsung_galaxy_view2/
Samsung;Samsung Kids Galaxy Tablet 7.0 (Lego Ninjago Movie Edition);/catalog/samsung_kids_galaxy_tablet_7_0_lego_ninjago_movie_edition/
Samsung;Samsung Kids Tab E Lite 7.0;/catalog/samsung_kids_tab_e_lite_7_0/
Samsung;Samsung N5100 Galaxy Note 8.0 3G;/catalog/samsung_n5100_galaxy_note_8_0_3g/
Samsung;Samsung N5110 Galaxy Note 8.0 Wi-Fi;/catalog/samsung_n5110_galaxy_note_8_0_wi_fi/
Samsung;Samsung N5120 Galaxy Note 8.0 LTE;/catalog/samsung_n5120_galaxy_note_8_0_lte/
Samsung;Samsung N8000 Galaxy Note 10.1;/catalog/samsung_n8000_galaxy_note_10_1/
Samsung;Samsung N8010 Galaxy Note 10.1 Wi-Fi;/catalog/samsung_n8010_galaxy_note_10_1_wi_fi/
Samsung;Samsung N8020 Galaxy Note 10.1 LTE;/catalog/samsung_n8020_galaxy_note_10_1_lte/
Samsung;Samsung P1000 Galaxy Tab;/catalog/samsung_p1000_galaxy_tab/
Samsung;Samsung P1010 Galaxy Tab Wi-Fi;/catalog/samsung_p1010_galaxy_tab_wi_fi/
Samsung;Samsung P3100 Galaxy Tab 2 7.0;/catalog/samsung_p3100_galaxy_tab_2_7_0/
Samsung;Samsung P3110 Galaxy Tab 2 7.0 Wi-Fi;/catalog/samsung_p3110_galaxy_tab_2_7_0_wi_fi/
Samsung;Samsung P5100 Galaxy Tab 2 10.1;/catalog/samsung_p5100_galaxy_tab_2_10_1/
Samsung;Samsung P5110 Galaxy Tab 2 10.1 Wi-Fi;/catalog/samsung_p5110_galaxy_tab_2_10_1_wi_fi/
Samsung;Samsung P5200 Galaxy Tab 3 10.1 3G;/catalog/samsung_p5200_galaxy_tab_3_10_1_3g/
Samsung;Samsung P5210 Galaxy Tab 3 10.1 Wi-Fi;/catalog/samsung_p5210_galaxy_tab_3_10_1_wi_fi/
Samsung;Samsung P5220 Galaxy Tab 3 10.1 LTE;/catalog/samsung_p5220_galaxy_tab_3_10_1_lte/
Samsung;Samsung P6200 Galaxy Tab 7.0 Plus;/catalog/samsung_p6200_galaxy_tab_7_0_plus/
Samsung;Samsung P6210 Galaxy Tab 7.0 Plus Wi-Fi;/catalog/samsung_p6210_galaxy_tab_7_0_plus_wi_fi/
Samsung;Samsung P6800 Galaxy Tab 7.7;/catalog/samsung_p6800_galaxy_tab_7_7/
Samsung;Samsung P6810 Galaxy Tab 7.7 Wi-Fi;/catalog/samsung_p6810_galaxy_tab_7_7_wi_fi/
Samsung;Samsung P7100 Galaxy Tab 10.1v;/catalog/samsung_p7100_galaxy_tab_10_1v/
Samsung;Samsung P7300 Galaxy Tab 8.9;/catalog/samsung_p7300_galaxy_tab_8_9/
Samsung;Samsung P7310 Galaxy Tab 8.9 Wi-Fi;/catalog/samsung_p7310_galaxy_tab_8_9_wi_fi/
Samsung;Samsung P7320 Galaxy Tab 8.9 LTE;/catalog/samsung_p7320_galaxy_tab_8_9_lte/
Samsung;Samsung P7500 Galaxy Tab 10.1;/catalog/samsung_p7500_galaxy_tab_10_1/
Samsung;Samsung P7501 Galaxy Tab 10.1N;/catalog/samsung_p7501_galaxy_tab_10_1n/
Samsung;Samsung P7510 Galaxy Tab 10.1 Wi-Fi;/catalog/samsung_p7510_galaxy_tab_10_1_wi_fi/
Samsung;Samsung P8110 Google Nexus 10;/catalog/samsung_p8110_google_nexus_10_1/
Samsung;Samsung SCH-I705 Galaxy Tab 2 7.0 Verizon;/catalog/samsung_sch_i705_galaxy_tab_2_7_0_verizon/
Samsung;Samsung SCH-I815 Galaxy Tab 7.7 LTE;/catalog/samsung_sch_i815_galaxy_tab_7_7_lte/
Samsung;Samsung SCH-I925 Galaxy Note 10.1 (Verizon 4G LTE);/catalog/samsung_sch_i925_galaxy_note_10_1_verizon_4g_lte/
Samsung;Samsung SGH-i497 Galaxy Tab 2 10.1 AT&T;/catalog/samsung_sgh_i497_galaxy_tab_2_10_1_at_t/
Samsung;Samsung SM-P600 Galaxy Note 10.1 2014 Wi-Fi;/catalog/samsung_sm_p600_galaxy_note_10_1_2014_wi_fi/
Samsung;Samsung SM-P601 Galaxy Note 10.1 2014 3G;/catalog/samsung_sm_p601_galaxy_note_10_1_2014_3g/
Samsung;Samsung SM-P605 Galaxy Note 10.1 2014 LTE;/catalog/samsung_sm_p605_galaxy_note_10_1_2014_lte/
Samsung;Samsung SM-T210 Galaxy Tab 3 7.0 Wi-Fi;/catalog/samsung_sm_t210_galaxy_tab_3_7_0_wi_fi/
Samsung;Samsung SM-T211 Galaxy Tab 3 7.0 3G;/catalog/samsung_sm_t211_galaxy_tab_3_7_0_3g/
Samsung;Samsung SM-T310 Galaxy Tab 3 8.0 Wi-Fi;/catalog/samsung_sm_t310_galaxy_tab_3_8_0_wi_fi/
Samsung;Samsung SM-T311 Galaxy Tab 3 8.0 3G;/catalog/samsung_sm_t311_galaxy_tab_3_8_0_3g/
Samsung;Samsung SM-T315 Galaxy Tab 3 8.0 LTE;/catalog/samsung_sm_t315_galaxy_tab_3_8_0_lte/
Samsung;Samsung SM-T315 Galaxy Tab 3 8.0 LTE;/catalog/samsung_sm_t315_galaxy_tab_3_8_0_lte/
Daewoo;Daewoo DTR-07FSBH;/catalog/daewoo_dtr_07fsbh/
Daewoo;Daewoo DTR-07HDAH;/catalog/daewoo_dtr_07hdah/
DF;DF Cat-01;/catalog/df_cat_01/
DF;DF Jaguar-01;/catalog/df_jaguar_01/
DF;DF Moon-01;/catalog/df_moon_01/
DF;DF Neptune-01;/catalog/df_neptune_01/
DF;DF Pluton-01;/catalog/df_pluton_01/
DF;DF Puma-01;/catalog/df_puma_01/
DF;DF Saturn-01;/catalog/df_saturn_01/
DF;DF Saturn-02;/catalog/df_saturn_02/
DF;DF Sun-01;/catalog/df_sun_01/
DF;DF SunRise-01;/catalog/df_sunrise_01/
DF;DF Tiger-01;/catalog/df_tiger_01/
DF;Func Happy Lite-01;/catalog/func_happy_lite_01/
DF;Func Happy Lite-02;/catalog/func_happy_lite_02/
DF;Func Happy Online-01;/catalog/func_happy_online_01/
DF;Func Happy Pro-01;/catalog/func_happy_pro_01/
DF;Func Happy-01;/catalog/func_happy_01/
DF;Func Happy-01;/catalog/func_happy_01/
Sony;Sony Tablet S;/catalog/sony_tablet_s/
Sony;Sony Tablet Z;/catalog/sony_tablet_z/
Sony;Sony Tablet Z2;/catalog/sony_tablet_z2/
Sony;Sony Tablet Z3 Compact;/catalog/sony_tablet_z3_compact/
Sony;Sony Tablet Z4;/catalog/sony_tablet_z4/
Sony;Sony Tablet P;/catalog/sony_tablet_p/
Sony;Sony Tablet S 3G;/catalog/sony_tablet_s_3g/
Sony;Sony VAIO Tap 11;/catalog/sony_vaio_tap_11/
Sony;Sony Xperia Tablet S;/catalog/sony_xperia_tablet_s/
Sony;Sony Xperia Tablet S 3G;/catalog/sony_xperia_tablet_s_3g/
Sony;Sony Xperia Tablet Z;/catalog/sony_xperia_tablet_z/
Sony;Sony Xperia Tablet Z Wi-Fi;/catalog/sony_xperia_tablet_z_wi_fi/
Sony;Sony Xperia Z2 tablet;/catalog/sony_xperia_z2_tablet/
Sony;Sony Xperia Z3 Tablet Compact;/catalog/sony_xperia_z3_tablet_compact/
Sony;Sony Xperia Z4 Tablet;/catalog/sony_xperia_z4_tablet/
Sony;Sony Xperia Z4 Tablet;/catalog/sony_xperia_z4_tablet/
Xiaomi;Xiaomi Pad 2;/catalog/xiaomi_pad_2/
Xiaomi;Xiaomi Pad 3;/catalog/xiaomi_pad_3/
Xiaomi;Xiaomi Pad 4 (8.0);/catalog/xiaomi_pad_4_8_0/
Xiaomi;Xiaomi Pad 4 Plus (10.1);/catalog/xiaomi_pad_4_plus_10_1/
Xiaomi;Xiaomi Mi Pad;/catalog/xiaomi_mi_pad/
Xiaomi;Xiaomi Mi Pad 2 (Android);/catalog/xiaomi_mi_pad_2_android/
Xiaomi;Xiaomi Mi Pad 2 (Windows);/catalog/xiaomi_mi_pad_2_windows/
Xiaomi;Xiaomi Mi Pad 3 (7.9);/catalog/xiaomi_mi_pad_3_7_9/
Xiaomi;Xiaomi Mi Pad 3 (9.7);/catalog/xiaomi_mi_pad_3_9_7/
Xiaomi;Xiaomi Mi Pad 4;/catalog/xiaomi_mi_pad_4/
Xiaomi;Xiaomi Mi Pad 4 Plus;/catalog/xiaomi_mi_pad_4_plus/
Xiaomi;Xiaomi Mi Pad 4 Plus;/catalog/xiaomi_mi_pad_4_plus/
DNS;DNS AirTab E102g;/catalog/dns_airtab_e102g/
DNS;DNS AirTab E103;/catalog/dns_airtab_e103/
DNS;DNS AirTab E72;/catalog/dns_airtab_e72/
DNS;DNS AirTab E74;/catalog/dns_airtab_e74/
DNS;DNS AirTab E75;/catalog/dns_airtab_e75/
DNS;DNS AirTab E76;/catalog/dns_airtab_e76/
DNS;DNS AirTab E77;/catalog/dns_airtab_e77/
DNS;DNS AirTab E78;/catalog/dns_airtab_e78/
DNS;DNS AirTab E79;/catalog/dns_airtab_e79/
DNS;DNS AirTab ES70;/catalog/dns_airtab_es70/
DNS;DNS AirTab ES9701;/catalog/dns_airtab_es9701/
DNS;DNS AirTab M100qg;/catalog/dns_airtab_m100qg/
DNS;DNS AirTab M100qw;/catalog/dns_airtab_m100qw/
DNS;DNS AirTab M101g;/catalog/dns_airtab_m101g/
DNS;DNS AirTab M101w;/catalog/dns_airtab_m101w/
DNS;DNS AirTab M104g;/catalog/dns_airtab_m104g/
DNS;DNS AirTab M74;/catalog/dns_airtab_m74/
DNS;DNS AirTab M75t;/catalog/dns_airtab_m75t/
DNS;DNS AirTab M76r;/catalog/dns_airtab_m76r/
DNS;DNS AirTab M82;/catalog/dns_airtab_m82/
DNS;DNS AirTab M83g;/catalog/dns_airtab_m83g/
DNS;DNS AirTab M83w;/catalog/dns_airtab_m83w/
DNS;DNS AirTab M84g;/catalog/dns_airtab_m84g/
DNS;DNS AirTab M93;/catalog/dns_airtab_m93/
DNS;DNS AirTab M972w;/catalog/dns_airtab_m972w/
DNS;DNS AirTab M973g;/catalog/dns_airtab_m973g/
DNS;DNS AirTab M973w;/catalog/dns_airtab_m973w/
DNS;DNS AirTab M974g;/catalog/dns_airtab_m974g/
DNS;DNS AirTab M974w;/catalog/dns_airtab_m974w/
DNS;DNS AirTab M975w;/catalog/dns_airtab_m975w/
DNS;DNS AirTab MA7001;/catalog/dns_airtab_ma7001/
DNS;DNS AirTab MC1011;/catalog/dns_airtab_mc1011/
DNS;DNS AirTab MF1011;/catalog/dns_airtab_mf1011/
DNS;DNS AirTab MP1011;/catalog/dns_airtab_mp1011/
DNS;DNS AirTab MP7851;/catalog/dns_airtab_mp7851/
DNS;DNS AirTab MS9702;/catalog/dns_airtab_ms9702/
DNS;DNS AirTab MT7851;/catalog/dns_airtab_mt7851/
DNS;DNS AirTab MW1011;/catalog/dns_airtab_mw1011/
DNS;DNS AirTab MW7851;/catalog/dns_airtab_mw7851/
DNS;DNS AirTab P100qg;/catalog/dns_airtab_p100qg/
DNS;DNS AirTab P100qw;/catalog/dns_airtab_p100qw/
DNS;DNS AirTab P70qw;/catalog/dns_airtab_p70qw/
DNS;DNS AirTab P71qg;/catalog/dns_airtab_p71qg/
DNS;DNS AirTab P72g;/catalog/dns_airtab_p72g/
DNS;DNS AirTab P72w;/catalog/dns_airtab_p72w/
DNS;DNS AirTab P83;/catalog/dns_airtab_p83/
DNS;DNS AirTab P970g;/catalog/dns_airtab_p970g/
DNS;DNS AirTab PC9701;/catalog/dns_airtab_pc9701/
DNS;DNS AirTab PF7001;/catalog/dns_airtab_pf7001/
DNS;DNS AirTab PG7001;/catalog/dns_airtab_pg7001/
DNS;DNS AirTab PW7001;/catalog/dns_airtab_pw7001/
DNS;DNS AirTab PW7001;/catalog/dns_airtab_pw7001/
Dunobil;Dunobil Eco QC 3G;/catalog/dunobil_eco_qc_3g/
Dunobil;Dunobil Neo 7.0 3G;/catalog/dunobil_neo_7_0_3g/
Dunobil;Dunobil Neo S2 7.0 3G;/catalog/dunobil_neo_s2_7_0_3g/
Dunobil;Dunobil Simple 7.0;/catalog/dunobil_simple_7_0/
Dunobil;Dunobil Titan QC 3G;/catalog/dunobil_titan_qc_3g/
effire;effire CityNight;/catalog/effire_citynight/
effire;effire CityNight C10 3G;/catalog/effire_citynight_c10_3g/
effire;effire CityNight C7 3G;/catalog/effire_citynight_c7_3g/
effire;effire CityNight C8;/catalog/effire_citynight_c8/
effire;effire CityNight D10 3G;/catalog/effire_citynight_d10_3g/
effire;effire CityNight D7 3G;/catalog/effire_citynight_d7_3g/
effire;effire CityNight D8;/catalog/effire_citynight_d8/
effire;effire CityNight D8;/catalog/effire_citynight_d8/
Ejuk;Ejuk Nova 7;/catalog/ejuk_nova_7/
Ejuk;Ejuk Nova 9.7;/catalog/ejuk_nova_9_7/
Eken;Eken A90;/catalog/eken_a90/
Ergo;Ergo Tab Mars;/catalog/ergo_tab_mars/
Etuline;Etuline City T752G;/catalog/etuline_city_t752g/
Etuline;Etuline Perfecta T882G;/catalog/etuline_perfecta_t882g/
Etuline;Etuline T711;/catalog/etuline_t711/
Etuline;Etuline T720G;/catalog/etuline_t720g/
Etuline;Etuline T723G;/catalog/etuline_t723g/
Etuline;Etuline T740G;/catalog/etuline_t740g/
Etuline;Etuline T750;/catalog/etuline_t750/
Etuline;Etuline T850;/catalog/etuline_t850/
Etuline;Etuline T880G;/catalog/etuline_t880g/
Etuline;Etuline T970;/catalog/etuline_t970/
Etuline;Etuline T980;/catalog/etuline_t980/
Etuline;Etuline Tegra Note 7;/catalog/etuline_tegra_note_7/
Etuline;Etuline Tegra Note 7;/catalog/etuline_tegra_note_7/
4Good;4Good Light AT200;/catalog/4good_light_at200/
4Good;4Good Light AT300;/catalog/4good_light_at300/
4Good;4Good People AT100;/catalog/4good_people_at100/
4Good;4Good People Gm500 3G;/catalog/4good_people_gm500_3g/
4Good;4Good People GT300 3G;/catalog/4good_people_gt300_3g/
4Good;4Good T100i;/catalog/4good_t100i/
4Good;4Good T100m;/catalog/4good_t100m/
4Good;4Good T101i;/catalog/4good_t101i/
4Good;4Good T103i 3G;/catalog/4good_t103i_3g/
4Good;4Good T700i 3G;/catalog/4good_t700i_3g/
4Good;4Good T700m 3G;/catalog/4good_t700m_3g/
4Good;4Good T701m 3G;/catalog/4good_t701m_3g/
4Good;4Good T703m 3G;/catalog/4good_t703m_3g/
4Good;4Good T704m 3G;/catalog/4good_t704m_3g/
4Good;4Good T800i;/catalog/4good_t800i/
4Good;4Good T800m;/catalog/4good_t800m/
4Good;4Good T801i 3G;/catalog/4good_t801i_3g/
4Good;4Good T803i 3G;/catalog/4good_t803i_3g/
4Good;4Good T890i 3G;/catalog/4good_t890i_3g/
4Good;4Good T890i 3G;/catalog/4good_t890i_3g/
EVGA;EVGA Tegra Note 7;/catalog/evga_tegra_note_7/
EXEQ;EXEQ P-1001;/catalog/exeq_p_1001/
EXEQ;EXEQ P-1011 Фикситаб;/catalog/exeq_p_1011_fiksitab/
EXEQ;EXEQ P-1021;/catalog/exeq_p_1021/
EXEQ;EXEQ P-1040;/catalog/exeq_p_1040/
EXEQ;EXEQ P-700;/catalog/exeq_p_700/
EXEQ;EXEQ P-701;/catalog/exeq_p_701/
EXEQ;EXEQ P-702;/catalog/exeq_p_702/
EXEQ;EXEQ P-703;/catalog/exeq_p_703/
EXEQ;EXEQ P-704;/catalog/exeq_p_704/
EXEQ;EXEQ P-720;/catalog/exeq_p_720/
EXEQ;EXEQ P-722;/catalog/exeq_p_722/
EXEQ;EXEQ P-740;/catalog/exeq_p_740/
EXEQ;EXEQ P-742;/catalog/exeq_p_742/
EXEQ;EXEQ P-744;/catalog/exeq_p_744/
EXEQ;EXEQ P-746;/catalog/exeq_p_746/
EXEQ;EXEQ P-800;/catalog/exeq_p_800/
EXEQ;EXEQ P-801;/catalog/exeq_p_801/
EXEQ;EXEQ P-822;/catalog/exeq_p_822/
EXEQ;EXEQ P-842;/catalog/exeq_p_842/
EXEQ;EXEQ P-941;/catalog/exeq_p_941/
EXEQ;EXEQ P-970;/catalog/exeq_p_970/
EXEQ;EXEQ P-970;/catalog/exeq_p_970/
Explay;Explay ActiveD 7.2 3G;/catalog/explay_actived_7_2_3g/
Explay;Explay ActiveD 7.4 3G;/catalog/explay_actived_7_4_3g/
Explay;Explay ActiveD 8.2 3G;/catalog/explay_actived_8_2_3g/
Explay;Explay AR-701;/catalog/explay_ar_701/
Explay;Explay Art 3G;/catalog/explay_art_3g/
Explay;Explay Brilliant;/catalog/explay_brilliant/
Explay;Explay CinemaTV 3G;/catalog/explay_cinematv_3g/
Explay;Explay Cloud;/catalog/explay_cloud/
Explay;Explay Cosmic;/catalog/explay_cosmic/
Explay;Explay D7.2 3G;/catalog/explay_d7_2_3g/
Explay;Explay D8.2 3G;/catalog/explay_d8_2_3g/
Explay;Explay Discovery;/catalog/explay_discovery/
Explay;Explay Favorite;/catalog/explay_favorite/
Explay;Explay Fog;/catalog/explay_fog/
Explay;Explay Gravity;/catalog/explay_gravity/
Explay;Explay Hit 3G;/catalog/explay_hit_3g/
Explay;Explay I1;/catalog/explay_i1/
Explay;Explay Imperium 7 3G;/catalog/explay_imperium_7_3g/
Explay;Explay Imperium 8 3G;/catalog/explay_imperium_8_3g/
Explay;Explay Informer 701;/catalog/explay_informer_701/
Explay;Explay Informer 702;/catalog/explay_informer_702/
Explay;Explay Informer 703;/catalog/explay_informer_703/
Explay;Explay Informer 704;/catalog/explay_informer_704/
Explay;Explay Informer 705;/catalog/explay_informer_705/
Explay;Explay Informer 706 3G;/catalog/explay_informer_706_3g/
Explay;Explay Informer 707;/catalog/explay_informer_707/
Explay;Explay Informer 708 3G;/catalog/explay_informer_708_3g/
Explay;Explay Informer 801;/catalog/explay_informer_801/
Explay;Explay Informer 804;/catalog/explay_informer_804/
Explay;Explay Informer 901;/catalog/explay_informer_901/
Explay;Explay Informer 920;/catalog/explay_informer_920/
Explay;Explay Informer 921;/catalog/explay_informer_921/
Explay;Explay L2 3G;/catalog/explay_l2_3g/
Explay;Explay Lagoon;/catalog/explay_lagoon/
Explay;Explay Leader;/catalog/explay_leader/
Explay;Explay Light планшет;/catalog/explay_light_planshet/
Explay;Explay M1 Plus;/catalog/explay_m1_plus/
Explay;Explay M2 3G;/catalog/explay_m2_3g/
Explay;Explay MID-710;/catalog/explay_mid_710/
Explay;Explay MID-715;/catalog/explay_mid_715/
Explay;Explay MID-725;/catalog/explay_mid_725/
Explay;Explay MID-725 3G;/catalog/explay_mid_725_3g/
Explay;Explay MiniTV 3G;/catalog/explay_minitv_3g/
Explay;Explay N1 Plus;/catalog/explay_n1_plus/
Explay;Explay N1 планшет;/catalog/explay_n1_planshet/
Explay;Explay Onliner 1;/catalog/explay_onliner_1/
Explay;Explay Onliner 2;/catalog/explay_onliner_2/
Explay;Explay Onliner 4;/catalog/explay_onliner_4/
Explay;Explay Oxide;/catalog/explay_oxide/
Explay;Explay Party;/catalog/explay_party/
Explay;Explay Phantom 10.1;/catalog/explay_phantom_10_1/
Explay;Explay Planet;/catalog/explay_planet/
Explay;Explay Prime;/catalog/explay_prime/
Explay;Explay S02 3G;/catalog/explay_s02_3g/
Explay;Explay Scream 3G;/catalog/explay_scream_3g/
Explay;Explay Shine 3G;/catalog/explay_shine_3g/
Explay;Explay SM2 3G;/catalog/explay_sm2_3g/
Explay;Explay sQuad 10.01;/catalog/explay_squad_10_01/
Explay;Explay sQuad 10.02 3G;/catalog/explay_squad_10_02_3g/
Explay;Explay sQuad 10.06 3G;/catalog/explay_squad_10_06_3g/
Explay;Explay sQuad 10.14;/catalog/explay_squad_10_14/
Explay;Explay sQuad 7.01;/catalog/explay_squad_7_01/
Explay;Explay sQuad 7.81;/catalog/explay_squad_7_81/
Explay;Explay sQuad 7.82 3G;/catalog/explay_squad_7_82_3g/
Explay;Explay sQuad 9.71;/catalog/explay_squad_9_71/
Explay;Explay sQuad 9.72 3G;/catalog/explay_squad_9_72_3g/
Explay;Explay Stark;/catalog/explay_stark/
Explay;Explay Style;/catalog/explay_style/
Explay;Explay Surfer 10.1 3G;/catalog/explay_surfer_10_1_3g/
Explay;Explay Surfer 10.11;/catalog/explay_surfer_10_11/
Explay;Explay Surfer 7.02;/catalog/explay_surfer_7_02/
Explay;Explay Surfer 7.03;/catalog/explay_surfer_7_03/
Explay;Explay Surfer 7.04;/catalog/explay_surfer_7_04/
Explay;Explay Surfer 7.31 3G;/catalog/explay_surfer_7_31_3g/
Explay;Explay Surfer 7.32 3G;/catalog/explay_surfer_7_32_3g/
Explay;Explay Surfer 7.34 3G;/catalog/explay_surfer_7_34_3g/
Explay;Explay Surfer 777;/catalog/explay_surfer_777/
Explay;Explay Surfer 8.01;/catalog/explay_surfer_8_01/
Explay;Explay Surfer 8.02;/catalog/explay_surfer_8_02/
Explay;Explay Surfer 8.31 3G;/catalog/explay_surfer_8_31_3g/
Explay;Explay Tab Mini;/catalog/explay_tab_mini/
Explay;Explay Tornado планшет;/catalog/explay_tornado_planshet/
Explay;Explay Traveller 7.23;/catalog/explay_traveller_7_23/
Explay;Explay Trend 3G;/catalog/explay_trend_3g/
Explay;Explay Winner;/catalog/explay_winner/
Explay;Explay Winner 7 3G;/catalog/explay_winner_7_3g/
Explay;Explay Winner 8 3G;/catalog/explay_winner_8_3g/
Explay;Explay XL2 3G;/catalog/explay_xl2_3g/
Explay;Explay XL2 3G;/catalog/explay_xl2_3g/
FinePower;FinePower A1 3G;/catalog/finepower_a1_3g/
FinePower;FinePower A2 3G;/catalog/finepower_a2_3g/
FinePower;FinePower A3 3G;/catalog/finepower_a3_3g/
FinePower;FinePower B1 3G;/catalog/finepower_b1_3g/
FinePower;FinePower B2 3G;/catalog/finepower_b2_3g/
FinePower;FinePower B3 3G;/catalog/finepower_b3_3g/
FinePower;Finepower E1 3G;/catalog/finepower_e1_3g/
FinePower;Finepower E2 3G;/catalog/finepower_e2_3g/
FinePower;Finepower E3 3G;/catalog/finepower_e3_3g/
FinePower;FinePower E4 3G;/catalog/finepower_e4_3g/
FinePower;FinePower E5 3G;/catalog/finepower_e5_3g/
FinePower;Finepower N1;/catalog/finepower_n1/
FinePower;Finepower N1;/catalog/finepower_n1/
Fly;Fly IQ300 Vision;/catalog/fly_iq300_vision/
Fly;Fly IQ310 Panorama;/catalog/fly_iq310_panorama/
Fly;Fly IQ320;/catalog/fly_iq320/
Fly;Fly IQ360 3G;/catalog/fly_iq360_3g/
Fly;Flylife 7 WiFi;/catalog/flylife_7_wifi/
Fly;Flylife 8 WiFi;/catalog/flylife_8_wifi/
Fly;Flylife Connect 10.1 3G;/catalog/flylife_connect_10_1_3g/
Fly;Flylife Connect 10.1 3G 2;/catalog/flylife_connect_10_1_3g_2/
Fly;Flylife Connect 7 3G;/catalog/flylife_connect_7_3g/
Fly;Flylife Connect 7 3G 2;/catalog/flylife_connect_7_3g_2/
Fly;Flylife Connect 7.85 3G 2;/catalog/flylife_connect_7_85_3g_2/
Fly;Flylife Connect 7.85 3G Slim;/catalog/flylife_connect_7_85_3g_slim/
Fly;Flylife Web 7;/catalog/flylife_web_7/
Fly;Flylife Web 7.85 Slim;/catalog/flylife_web_7_85_slim/
Fly;Flylife Web 7.85 Slim;/catalog/flylife_web_7_85_slim/
Amazon;Amazon Fire;/catalog/amazon_fire/
Amazon;Amazon Fire 7 (2017);/catalog/amazon_fire_7_2017/
Amazon;Amazon Fire 7 (2017) Kids Edition;/catalog/amazon_fire_7_2017_kids_edition/
Amazon;Amazon Fire 7 (2019);/catalog/amazon_fire_7_2019/
Amazon;Amazon Fire 7 (2019) Kids Edition;/catalog/amazon_fire_7_2019_kids_edition/
Amazon;Amazon Fire HD 10 (2017);/catalog/amazon_fire_hd_10_2017/
Amazon;Amazon Fire HD 10 2015;/catalog/amazon_fire_hd_10_2015/
Amazon;Amazon Fire HD 10 2018 Kids Edition;/catalog/amazon_fire_hd_10_2018_kids_edition/
Amazon;Amazon Fire HD 10 2019;/catalog/amazon_fire_hd_10_2019/
Amazon;Amazon Fire HD 10 2019 Kids Edition;/catalog/amazon_fire_hd_10_2019_kids_edition/
Amazon;Amazon Fire HD 6;/catalog/amazon_fire_hd_6/
Amazon;Amazon Fire HD 7 2014;/catalog/amazon_fire_hd_7_2014/
Amazon;Amazon Fire HD 8 (2017);/catalog/amazon_fire_hd_8_2017/
Amazon;Amazon Fire HD 8 (2017) Kids Edition;/catalog/amazon_fire_hd_8_2017_kids_edition/
Amazon;Amazon Fire HD 8 2015;/catalog/amazon_fire_hd_8_2015/
Amazon;Amazon Fire HD 8 2016;/catalog/amazon_fire_hd_8_2016/
Amazon;Amazon Fire HD 8 2018;/catalog/amazon_fire_hd_8_2018/
Amazon;Amazon Fire HD 8 2020;/catalog/amazon_fire_hd_8_2020/
Amazon;Amazon Fire HD 8 2020 Kids Edition;/catalog/amazon_fire_hd_8_2020_kids_edition/
Amazon;Amazon Fire HD 8 Kids Edition 2018;/catalog/amazon_fire_hd_8_kids_edition_2018/
Amazon;Amazon Fire HD 8 Plus 2020;/catalog/amazon_fire_hd_8_plus_2020/
Amazon;Amazon Fire HD Kids Edition;/catalog/amazon_fire_hd_kids_edition/
Amazon;Amazon Fire HDX 8.9 2014;/catalog/amazon_fire_hdx_8_9_2014/
Amazon;Amazon Fire Kids Edition;/catalog/amazon_fire_kids_edition/
Amazon;Amazon Kindle Fire;/catalog/amazon_kindle_fire/
Amazon;Amazon Kindle Fire 2012;/catalog/amazon_kindle_fire_2012/
Amazon;Amazon Kindle Fire HD;/catalog/amazon_kindle_fire_hd/
Amazon;Amazon Kindle Fire HD 2013;/catalog/amazon_kindle_fire_hd_2013/
Amazon;Amazon Kindle Fire HD 8.9;/catalog/amazon_kindle_fire_hd_8_9/
Amazon;Amazon Kindle Fire HD 8.9 4G;/catalog/amazon_kindle_fire_hd_8_9_4g/
Amazon;Amazon Kindle Fire HDX 7;/catalog/amazon_kindle_fire_hdx_7/
Amazon;Amazon Kindle Fire HDX 7 4G;/catalog/amazon_kindle_fire_hdx_7_4g/
Amazon;Amazon Kindle Fire HDX 8.9;/catalog/amazon_kindle_fire_hdx_8_9/
Amazon;Amazon Kindle Fire HDX 8.9 4G;/catalog/amazon_kindle_fire_hdx_8_9_4g/
Amazon;Amazon Kindle Fire HDX 8.9 4G;/catalog/amazon_kindle_fire_hdx_8_9_4g/
